rxns,rxnNames,median,mean,std,normalized_flux,Flux variability
r_3519,"stearoyl-CoA transport, cytoplasm-ER membrane",0.0226330712326446,0.022161301688711,0.00252734709135141,0.0462560213215708,11.1666113068478
r_3520,"oleoyl-CoA transport, cytoplasm-ER membrane",-0.00183688803359073,-0.0046505346225389,0.00470743687472895,-0.00375411410911655,-256.272390512932
r_3521,"icosanoyl-CoA transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3522,"docosanoyl-CoA transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3523,"tetracosanoyl-CoA transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3524,"hexacosanoyl-CoA transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3525,"H+ transport, cytoplasm-ER membrane",0.0322326510769653,0.0126205361999014,0.105488346712617,0.0658750277477321,327.271704895546
r_3526,"H2O transport, cytoplasm-ER membrane",-0.0586319111706745,-0.0464993498977219,0.111523232084341,-0.119828144636572,-190.209102615984
r_3527,"CO2 transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3528,"coenzyme A transport, cytoplasm-ER membrane",-0.0278772152772851,-0.0223395964935338,0.0103582967063015,-0.0569736670289906,-37.1568558884776
r_3529,"NADPH transport, cytoplasm-ER membrane",0,8.38003609288812E-05,0.0019828719574874,0,#DIV/0!
r_3530,"NADP(+) transport, cytoplasm-ER membrane",0,-8.38003609288812E-05,0.0019828719574874,0,#DIV/0!
r_3531,"O2 transport, cytoplasm-ER membrane",0.0325386588736313,0.0327704498103314,0.000969865265524746,0.0665004268825492,2.98065531616211
r_3532,"NADH transport, cytoplasm-ER membrane",0.0325386588736313,0.0327704498103315,0.000969865265524736,0.0665004268825492,2.98065531616208
r_3533,"NAD transport, cytoplasm-ER membrane",-0.0325386588736313,-0.0327704498103315,0.000969865265524728,-0.0665004268825492,-2.98065531616206
r_3534,"glycerol 3-phosphate transport, cytoplasm-ER membrane",0.00645915648402566,0.00518066233227892,0.00563670249111816,0.0132008103086566,87.2668514078961
r_3535,"dihydroxyacetone phosphate transport, cytoplasm-ER membrane",0,8.38003609288812E-05,0.0019828719574874,0,#DIV/0!
r_3536,"diphosphate transport, cytoplasm-ER membrane",0.00271303041921156,-0.00151110074582144,0.0369322555177202,0.00554471779932876,1361.29161163085
r_3537,"phosphate transport, cytoplasm-ER membrane",-0.00733064797693171,-0.0189120937355097,0.111464253654806,-0.0149819088022312,-1520.52388827788
r_3538,"CTP transport, cytoplasm-ER membrane",0.000509879126223941,0.0204654291290433,0.119586412475636,0.00104205830006937,23453.8749137012
r_3539,"CDP transport, cytoplasm-ER membrane",0,-0.0158170722903314,0.10248429258024,0,#DIV/0!
r_3540,"CMP transport, cytoplasm-ER membrane",-0.000509879126223941,-0.00747531285884148,0.044290852889784,-0.00104205830006937,-8686.53973301336
r_3541,"CDP-ethanolamine transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3542,"CDP-choline transport, cytoplasm-ER membrane",0,0.00282695602012723,0.0252764726731906,0,#DIV/0!
r_3543,"ATP transport, cytoplasm-ER membrane",-0.00322291172149337,-0.00313725609289194,0.00725284243259149,-0.00658678054668582,-225.040058783578
r_3544,"AMP transport, cytoplasm-ER membrane",0.00322291172149337,0.00313725609289194,0.00725284243259149,0.00658678054668582,225.040058783578
r_3545,"L-serine transport, cytoplasm-ER membrane",0.000449495773330667,0.000833816242054218,0.00240466540477562,0.000918650671021187,534.969525287761
r_3546,"myo-inositol transport, cytoplasm-ER membrane",6.03833528932746E-05,0.00381454059665914,0.0362756566227909,0.00012340762904818,60075.5918388746
r_3547,"S-adenosyl-L-methionine transport, cytoplasm-ER membrane",0.000306809562919583,0.00146022967347325,0.00721480364371023,0.000627037733332481,2351.55761608424
r_3548,"S-adenosyl-L-homocysteine transport, cytoplasm-ER membrane",-0.000306809562919583,-0.00146022967347325,0.00721480364371023,-0.000627037733332481,-2351.55761608424
r_3549,"episterol transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3550,"fecosterol transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3551,"lanosterol transport, cytoplasm-ER membrane",0,0,0,0,#DIV/0!
r_3552,"ergosterol transport, cytoplasm-ER membrane",0,3.47215480310955E-05,0.00154439503649485,0,#DIV/0!
r_3553,"zymosterol transport, cytoplasm-ER membrane",0,2.5748291346119E-05,0.00131471724308916,0,#DIV/0!
r_3570,"sn-glycero-3-phosphocholine transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
r_3571,"hexadecanoate (n-C16:0) transport, cytoplasm-lipid particle",-0.000949085851694684,-0.00140837849624736,0.00544583557342446,-0.001939680874095,-573.797993479768
r_3572,"hexadecenoate (n-C16:1) transport, cytoplasm-lipid particle",0,-1.99522661846715E-05,0.000358654124957133,0,#DIV/0!
r_3573,"octadecanoate (n-C18:0) transport, cytoplasm-lipid particle",0,-0.000166182834204653,0.0020511561214339,0,#DIV/0!
r_3574,"octadecenoate (n-C18:1) transport, cytoplasm-lipid particle",0,-0.000687386929639429,0.00590415447120844,0,#DIV/0!
r_3575,"lauroyl-CoA transport, cytoplasm-lipid particle",0,0,0,0,#DIV/0!
r_3576,"myristoyl-CoA transport, cytoplasm-lipid particle",0,0,0,0,#DIV/0!
r_3577,"palmitoyl-CoA transport, cytoplasm-lipid particle",0.00524754087358329,0.00466250373100209,0.00582482304673491,0.0107245879288438,111.001003842728
r_3578,"palmitoleoyl-CoA transport, cytoplasm-lipid particle",0,0,0,0,#DIV/0!
r_3579,"stearoyl-CoA transport, cytoplasm-lipid particle",0.00091962460730793,0.00114561120593659,0.00284566069200633,0.00187946986983023,309.437206159217
r_3580,"oleoyl-CoA transport, cytoplasm-lipid particle",0.00182427680611402,0.00462906801056351,0.0046974492022542,0.00372834009015741,257.496515140181
r_3581,"glycerol 3-phosphate transport, cytoplasm-lipid particle",0.00604407092080607,0.00490588115481384,0.00587312695576616,0.0123524850210629,97.1717081536642
r_3582,"dihydroxyacetone phosphate transport, cytoplasm-lipid particle",0,0.000102270903892811,0.00200057708867186,0,#DIV/0!
r_3583,"NADPH transport, cytoplasm-lipid particle",0,0.000102270903892765,0.00200057708867187,0,#DIV/0!
r_3584,"NADP(+) transport, cytoplasm-lipid particle",0,-0.000102270903892812,0.00200057708867186,0,#DIV/0!
r_3585,"ATP transport, cytoplasm-lipid particle",-0.000948760318360839,0.00131911640817028,0.0128071870886379,-0.00193901556991792,-1349.88646139467
r_3586,"AMP transport, cytoplasm-lipid particle",0.000948760318360839,-0.00131911640817028,0.0128071870886379,0.00193901556991792,1349.88646139467
r_3587,"diphosphate transport, cytoplasm-lipid particle",0.000948760318360839,-0.00131911640817028,0.0128071870886379,0.00193901556991792,1349.88646139467
r_3596,"H2O transport, cytoplasm-lipid particle",0,0.00360101693444641,0.015415285010373,0,#DIV/0!
r_3597,"glycerol transport, lipid particle-cytoplasm",0,0.000774598452219489,0.00537712218802121,0,#DIV/0!
r_3598,"docosanoyl-CoA transport, lipid particle-cytoplasm",0,0,0,0,#DIV/0!
r_3599,"tetracosanoyl-CoA transport, lipid particle-cytoplasm",0,0,0,0,#DIV/0!
r_3600,"hexacosanoyl-CoA transport, lipid particle-cytoplasm",0,0,0,0,#DIV/0!
r_3601,"ATP transport, cytoplasm-cell envelope",0,0.0190565566254478,0.132900021198918,0,#DIV/0!
r_3602,"ADP transport, cytoplasm-cell envelope",0,-0.0190565566254478,0.132900021198918,0,#DIV/0!
r_3603,"H+ transport, cytoplasm-cell envelope",0,-0.0222935225080783,0.134913123030828,0,#DIV/0!
r_3604,"H2O transport, cytoplasm-cell envelope",0,0.0202601686050923,0.124400094685135,0,#DIV/0!
r_3605,"phosphate transport, cytoplasm-cell envelope",0,-0.0170232027224618,0.122160072509319,0,#DIV/0!
r_3606,"sn-glycero-3-phosphocholine transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3607,"1-(sn-glycero-3-phospho)-1D-myo-inositol transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3608,"palmitate transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3609,"palmitoleate transport, cell envelope-cytoplasm",0,1.95498714487212E-06,0.000112859946618537,0,#DIV/0!
r_3610,"stearate transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3611,"oleate transport, cell envelope-cytoplasm",0,2.37933042012469E-05,0.00130989965349857,0,#DIV/0!
r_3612,"icosanoyl-CoA transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3613,"docosanoyl-CoA transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3614,"tetracosanoyl-CoA transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3615,"hexacosanoyl-CoA transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3628,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3630,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
r_3648,"H2O transport, cytoplasm-vacuolar membrane",0.00731624623320088,0.0264918896134549,0.133593139624432,0.0149524754408356,1825.97927087515
r_3649,"phosphate transport, cytoplasm-vacuolar membrane",-0.00731624623320088,-0.0264918896134549,0.133593139624432,-0.0149524754408356,-1825.97927087515
r_3650,"H+ transport, cytoplasm-vacuolar membrane",0,-0.0166269604842501,0.124612001965396,0,#DIV/0!
r_3651,"ATP transport, cytoplasm-vacuolar membrane",0,0.0167140256206121,0.124594531069973,0,#DIV/0!
r_3652,"ADP transport, cytoplasm-vacuolar membrane",0,-0.0167140256206121,0.124594531069973,0,#DIV/0!
r_3653,"carbon dioxide transport, cytoplasm-vacuolar membrane",0,-8.70651363619707E-05,0.00120162526994189,0,#DIV/0!
r_3658,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) transport, vacuolar membrane-cytoplasm",0,0,0,0,#DIV/0!
r_3660,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) transport, vacuolar membrane-cytoplasm",0,0,0,0,#DIV/0!
r_3662,"H2O transport, cytoplasm-Golgi membrane",0,0.0135687952505043,0.112398846533071,0,#DIV/0!
r_3663,"phosphate transport, cytoplasm-Golgi membrane",0,-0.0135687952505043,0.112398846533071,0,#DIV/0!
r_3664,"H+ transport, cytoplasm-Golgi membrane",0,-0.0135629717371652,0.112399389224721,0,#DIV/0!
r_3665,"carbon dioxide transport, cytoplasm-Golgi membrane",0,0,0,0,#DIV/0!
r_3666,"ATP transport, cytoplasm-Golgi membrane",0,0.0135629717371652,0.112399389224721,0,#DIV/0!
r_3667,"ADP transport, cytoplasm-Golgi membrane",0,-0.0135629717371652,0.112399389224721,0,#DIV/0!
r_3668,"H2O transport, cytoplasm-mitochondrial membrane",1.88636419753086E-05,0.00642329151570912,0.0632286153512535,3.85523032399522E-05,335187.740702543
r_3669,"carbon dioxide transport, cytoplasm-mitochondrial membrane",-0.000186982014910615,-0.000484243486271887,0.00210306882361562,-0.000382141865748242,-1124.74390899091
r_3670,"palmitoleoyl-CoA transport, cytoplasm-mitochondrial membrane",0,0,0,0,#DIV/0!
r_3671,"oleoyl-CoA transport, cytoplasm-mitochondrial membrane",1.25757613168724E-05,1.26070250953852E-05,1.13892735933398E-07,2.57015354933015E-05,0.905652811496928
r_3678,"palmitate transport, mitochondrial membrane-cytoplasm",1.25757613168724E-05,1.26070250953849E-05,1.13892735933473E-07,2.57015354933015E-05,0.905652811497524
r_3679,"stearate transport, mitochondrial membrane-cytoplasm",0,0,0,0,#DIV/0!
r_3680,"coenzyme A transport, mitochondrial membrane-cytoplasm",1.25757613168724E-05,1.26070250953852E-05,1.13892735933398E-07,2.57015354933015E-05,0.905652811496928
r_3684,"cerotic acid transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3701,"TAG (1-16:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3703,"TAG (1-16:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3704,"TAG (1-16:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle",0,5.91505304505403E-05,0.00204386055194893,0,#DIV/0!
r_3709,"TAG (1-18:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3711,"TAG (1-18:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3712,"TAG (1-18:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle",0,4.45325757115977E-05,0.00187022500813856,0,#DIV/0!
r_3717,"episterol transport, ER membrane-lipid particle",0,-5.75276740638227E-05,0.00199454359835488,0,#DIV/0!
r_3718,"fecosterol transport, ER membrane-lipid particle",0,-8.82675579144802E-05,0.00247602396723969,0,#DIV/0!
r_3719,"lanosterol transport, ER membrane-lipid particle",0,-4.49764041562806E-05,0.00174373212441753,0,#DIV/0!
r_3720,"zymosterol transport, ER membrane-lipid particle",0,-8.58933092172013E-05,0.00240835801915156,0,#DIV/0!
r_3721,"ergosteryl palmitoleate transport, ER membrane-lipid particle",0,3.90997428976654E-06,0.000159584116966009,0,#DIV/0!
r_3722,"ergosteryl oleate transport, ER membrane-lipid particle",0,3.2259926003829E-05,0.0015506400809819,0,#DIV/0!
r_3723,"episteryl palmitoleate transport, ER membrane-lipid particle",0,4.5615640860551E-06,0.000172359180509212,0,#DIV/0!
r_3724,"episteryl oleate transport, ER membrane-lipid particle",0,5.29661099777676E-05,0.00198720400149786,0,#DIV/0!
r_3725,"fecosteryl palmitoleate transport, ER membrane-lipid particle",0,1.95498714492632E-06,0.00011285994662166,0,#DIV/0!
r_3726,"fecosteryl oleate transport, ER membrane-lipid particle",0,8.63125707695539E-05,0.00247351871480264,0,#DIV/0!
r_3727,"lanosteryl palmitoleate transport, ER membrane-lipid particle",0,3.90997428970499E-06,0.000159584116963485,0,#DIV/0!
r_3728,"lanosteryl oleate transport, ER membrane-lipid particle",0,4.10664298665756E-05,0.00173650678110542,0,#DIV/0!
r_3729,"zymosteryl palmitoleate transport, ER membrane-lipid particle",0,5.61576637421851E-06,0.000188586657824063,0,#DIV/0!
r_3730,"zymosteryl oleate transport, ER membrane-lipid particle",0,8.02775428429828E-05,0.0024011507972069,0,#DIV/0!
r_3735,"phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3737,"phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3743,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-lipid particle",0,1.12009860199314E-05,0.00057568564513455,0,#DIV/0!
r_3745,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-lipid particle",0,-3.74510740016945E-07,6.13446236334081E-06,0,#DIV/0!
r_3747,"1-acylglycerophosphocholine (16:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3749,"1-acylglycerophosphocholine (18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3751,"1-acylglycerophosphoethanolamine (16:0) transport, ER membrane-lipid particle",0,-1.01089819869037E-05,0.000619325424730074,0,#DIV/0!
r_3753,"1-acylglycerophosphoethanolamine (18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
r_3763,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane",1.25757613168724E-05,0.00108570391750707,0.0183738629737078,2.57015354933015E-05,146105.372953098
r_3769,"phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane",8.497971283713E-05,0.000156294016043895,0.00116684077684174,0.000173676094087738,1373.08157192538
r_3771,"phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0.000102002302073485,0.000150821903837356,0.000908619211727863,0.000208465771660505,890.783044360382
r_3785,"phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0,0,0,0,#DIV/0!
r_3787,"phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0,0,0,0,#DIV/0!
r_3793,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane",0,-0.00101472401841999,0.018880065457792,0,#DIV/0!
r_3795,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane",0,-0.000903635907368184,0.0177427290666352,0,#DIV/0!
r_3801,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane",0,0,0,0,#DIV/0!
r_3803,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane",0,0,0,0,#DIV/0!
r_3809,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane",0,0.00101244202665475,0.0188801474393395,0,#DIV/0!
r_3811,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane",0,0.000902195366195117,0.0177427684854051,0,#DIV/0!
r_3833,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,0.00482521478760407,0.0239050266856481,0,#DIV/0!
r_3835,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,0.00161101680264969,0.0201330012153143,0,#DIV/0!
r_3841,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,2.4108833613608E-06,1.14613486936049E-05,0,#DIV/0!
r_3843,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,1.53873624611958E-06,9.54792807519202E-06,0,#DIV/0!
r_3849,"phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,2.16422115537489E-05,0.000611980165592566,0,#DIV/0!
r_3851,"phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,1.59807843264665E-05,0.000459416268914177,0,#DIV/0!
r_3873,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-cell envelope",0,0.00121533408203282,0.0379500406214143,0,#DIV/0!
r_3875,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-cell envelope",0,0.00106338097813077,0.0356981474275901,0,#DIV/0!
r_3881,"phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-cell envelope",0,0.000974646612641768,0.0141930083771964,0,#DIV/0!
r_3883,"phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-cell envelope",0,0.000664416543087341,0.011936040522958,0,#DIV/0!
r_3889,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
r_3891,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
r_3897,"phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
r_3899,"phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
r_3902,"cerotic acid transport, cell envelope-ER membrane",0,0,0,0,#DIV/0!
r_3927,"zymosteryl palmitoleate transport, ER membrane-cell envelope",0,1.95498714487212E-06,0.000112859946618537,0,#DIV/0!
r_3928,"zymosteryl oleate transport, ER membrane-cell envelope",0,2.37933042012469E-05,0.00130989965349857,0,#DIV/0!
r_3933,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-nucleus",0,0.000712496045175115,0.01838370381747,0,#DIV/0!
r_3935,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-nucleus",0,0.000616865891873808,0.0170985643317706,0,#DIV/0!
r_3938,"cerotic acid transport, ER membrane-ER",0,0,0,0,#DIV/0!
r_3939,"ergosterol transport, ER-ER membrane",0,0.0000014483522625,3.01669904634886E-05,0,#DIV/0!
r_3940,"phosphate transport, ER-ER membrane",0,0,0,0,#DIV/0!
r_3945,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) transport, vacuolar membrane-Golgi membrane",0,2.28199176523774E-06,1.08671255290258E-05,0,#DIV/0!
r_3947,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) transport, vacuolar membrane-Golgi membrane",0,1.44054117306693E-06,9.01440110896268E-06,0,#DIV/0!
r_3953,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) transport, vacuolar membrane-cell envelope",0,1.28891596123061E-07,3.72242052521583E-06,0,#DIV/0!
r_3955,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) transport, vacuolar membrane-cell envelope",0,9.81950730526526E-08,3.191620209374E-06,0,#DIV/0!
r_3957,"H+ transport, mitochondrion-mitochondrial membrane",0.00017438897919633,-0.00273055402785624,0.0317143757152807,0.000356405025947946,18185.9976825578
r_3958,"glycerol 3-phosphate transport, mitochondrion-mitochondrial membrane",6.28788065843621E-06,6.30351254769265E-06,5.69463679667084E-08,1.28507677466507E-05,0.905652811497076
r_3959,"CMP transport, mitochondrion-mitochondrial membrane",-1.25757613168724E-05,-0.00321479751412815,0.0316143072744722,-2.57015354933015E-05,-251390.802337005
r_3960,"CTP transport, mitochondrion-mitochondrial membrane",1.25757613168724E-05,0.00321479751412815,0.0316143072744722,2.57015354933015E-05,251390.802337005
r_3961,"phosphate transport, mitochondrion-mitochondrial membrane",-6.28788065843621E-06,-0.00320849400158039,0.0316143080768062,-1.28507677466507E-05,-502781.617434016
r_3962,"diphosphate transport, mitochondrion-mitochondrial membrane",-1.25757613168724E-05,-0.00321479751412815,0.0316143072744722,-2.57015354933015E-05,-251390.802337005
r_3987,"phosphatidyl-L-serine transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
r_3996,"phosphatidylcholine transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
r_4005,"phosphatidylethanolamine transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
r_4038,"triglyceride transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
r_4039,succinyl-CoA:acetate CoA transferase,0,0.00157157114426126,0.0890374796447519,0,#DIV/0!
r_4040,heme a transport,0.000000053625,5.37234290224939E-08,4.7470400772701E-10,1.09595340282036E-07,0.885228918838247
r_4041,biomass pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4042,raffinose invertase,0,0,0,0,#DIV/0!
r_4043,raffinose exchange,0,0,0,0,#DIV/0!
r_4044,melibiose exchange,0,0,0,0,#DIV/0!
r_4046,non-growth associated maintenance reaction,0.05,0.0506641179910494,0.0250938485024597,0.102186797465767,50.1876970049194
r_4047,protein pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4048,carbohydrate pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4049,RNA pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4050,DNA pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4058,diglyceride transport,0.000475449975,0.000476322666399282,4.20882067330874E-06,0.000971694206008584,0.885228918838147
r_4060,phosphatidylglycerol transport,0,0,0,0,#DIV/0!
r_4061,cardiolipin transport,0,0,0,0,#DIV/0!
r_4062,lipid backbone exchange,0,0,0,0,#DIV/0!
r_4063,lipid backbone pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4064,lipid chain exchange,0,0,0,0,#DIV/0!
r_4065,lipid chain pseudoreaction,0.053625,0.0537234290224982,0.000474704007726951,0.109595340282036,0.885228918838137
r_4152,Cytochrome c apocytochrome-c-lyase,0,0,0,0,#DIV/0!
r_4155,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-) (Cytochrome c oxidase assembly factor PET112)",0,0,0,0,#DIV/0!
r_4156,Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M),0,0,0,0,#DIV/0!
r_4158,NADPH2:quinone oxidoreductase,0,-2.8421709430404E-18,6.35554166414884E-16,0,#DIV/0!
r_4160,ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase),0,-1.70530256582424E-17,9.84458424967959E-16,0,#DIV/0!
r_4165,Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2),0,-2.1316282072803E-18,1.87989251583608E-16,0,#DIV/0!
r_4166,Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2),0,2.8421709430404E-18,2.00961784863541E-16,0,#DIV/0!
r_4168,Probable metabolite transport protein YBR241C,0,0,0,0,#DIV/0!
r_4169,Probable metabolite transport protein YBR241C,0,0,0,0,#DIV/0!
r_4170,UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine phosphotransferase,0,-1.77635683940025E-19,1.77635683940034E-17,0,#DIV/0!
r_4173,L-cysteine:sulfur-acceptor sulfurtransferase,0,4.44089209850063E-20,4.44089209850082E-18,0,#DIV/0!
r_4174,Probable ATP-dependent permease,0,0,0,0,#DIV/0!
r_4175,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0,0,0,#DIV/0!
r_4176,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0,0,0,#DIV/0!
r_4177,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0,0,0,#DIV/0!
r_4178,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0,0,0,#DIV/0!
r_4179,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0,0,0,#DIV/0!
r_4180,Benzyl alcohol:NAD+ oxidoreductase,0,0,0,0,#DIV/0!
r_4184,4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase (pyruvate-forming),0,0,0,0,#DIV/0!
r_4185,oxaloacetate carboxy-lyase (pyruvate-forming),0,0.000642080218049895,0.0243004357025729,0,#DIV/0!
r_4186,L-methionine:thioredoxin-disulfide S-oxidoreductase,0,-5.6843418860808E-18,1.70537836294479E-15,0,#DIV/0!
r_4188,Glutathione-specific gamma-glutamylcyclotransferase (Gamma-GCG) (EC 4.3.2.-),0,0.000765416670945432,0.0160429319567798,0,#DIV/0!
r_4190,superoxide:superoxide oxidoreductase,0,0,0,0,#DIV/0!
r_4193,S-Adenosyl-L-methionine:histone-L-lysine N6-methyltransferase,0,0,0,0,#DIV/0!
r_4195,Zinc transporter YKE4,0,0,0,0,#DIV/0!
r_4196,NADH:ferricytochrome-b5 oxidoreductase,0,0,0,0,#DIV/0!
r_4197,NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase) (P35),0,0,0,0,#DIV/0!
r_4198,Benzil reductase ((S)-benzoin forming) IRC24 (EC 1.1.1.320) (Increased recombination centers protein 24),0,0,0,0,#DIV/0!
r_4199,Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I),0,0,0,0,#DIV/0!
