proteinId	kogid
365350	KOG2317
437284	KOG2317
485797	KOG2317
489082	KOG2317
540450	KOG2318
440762	KOG2319
477278	KOG2319
488075	KOG2321
497716	KOG2322
511786	KOG2323
486640	KOG2326
497365	KOG2327
481983	KOG2328
481983	KOG2328
490880	KOG2329
532479	KOG2330
485890	KOG2333
440009	KOG2334
438493	KOG2335
500093	KOG2335
481686	KOG2337
483845	KOG2338
500652	KOG2339
18009	KOG2340
56723	KOG2342
305164	KOG2343
510086	KOG2345
510086	KOG2345
510086	KOG2345
337589	KOG2346
493317	KOG2347
449598	KOG2348
511861	KOG2351
66744	KOG2352
493567	KOG2354
503524	KOG2354
476386	KOG2355
476386	KOG2355
487537	KOG2357
477409	KOG2358
476873	KOG2360
499042	KOG2361
487647	KOG2363
110140	KOG2367
481766	KOG2367
479763	KOG2368
479763	KOG2368
489544	KOG2369
438200	KOG2370
495085	KOG2372
6895	KOG2375
486776	KOG2376
437873	KOG2379
482207	KOG2380
458522	KOG2382
497922	KOG2382
464759	KOG2383
501856	KOG2383
32603	KOG2385
493449	KOG2385
486379	KOG2386
53482	KOG2387
364735	KOG2388
482852	KOG2391
482852	KOG2391
58332	KOG2393
202600	KOG2394
477328	KOG2395
251548	KOG2396
500515	KOG2397
435743	KOG2398
482842	KOG2398
509727	KOG2398
493438	KOG2399
370674	KOG2401
545391	KOG2401
495255	KOG2402
496664	KOG2403
498257	KOG2404
480870	KOG2406
503905	KOG2407
503905	KOG2407
300337	KOG2409
162231	KOG2410
491803	KOG2410
497685	KOG2410
449981	KOG2411
498956	KOG2412
435832	KOG2413
507401	KOG2413
479894	KOG2414
506682	KOG2415
438072	KOG2417
436291	KOG2419
482514	KOG2419
498968	KOG2419
537158	KOG2420
493706	KOG2422
481551	KOG2423
483704	KOG2424
211141	KOG2425
489524	KOG2426
530142	KOG2426
537704	KOG2428
476031	KOG2429
488337	KOG2431
497241	KOG2432
485018	KOG2434
61045	KOG2436
531711	KOG2436
507446	KOG2438
467200	KOG2439
498534	KOG2440
515988	KOG2441
515988	KOG2441
449418	KOG2443
468532	KOG2444
509716	KOG2445
509716	KOG2445
437308	KOG2446
496563	KOG2448
501223	KOG2448
483353	KOG2449
496721	KOG2449
483353	KOG2449
496721	KOG2449
463365	KOG2450
492162	KOG2450
494842	KOG2450
504747	KOG2450
506739	KOG2450
460902	KOG2451
490825	KOG2451
503692	KOG2451
531546	KOG2451
465452	KOG2453
503698	KOG2453
491334	KOG2454
501616	KOG2455
494479	KOG2456
490271	KOG2457
480597	KOG2458
484745	KOG2458
485046	KOG2458
489453	KOG2458
492946	KOG2458
493042	KOG2458
493097	KOG2458
496294	KOG2458
538661	KOG2458
544975	KOG2458
496209	KOG2459
496209	KOG2459
457875	KOG2460
102170	KOG2463
484638	KOG2464
336344	KOG2466
370809	KOG2466
485812	KOG2466
501004	KOG2466
509624	KOG2466
336344	KOG2466
370809	KOG2466
485812	KOG2466
501004	KOG2466
509624	KOG2466
498271	KOG2467
488146	KOG2468
449456	KOG2472
487118	KOG2473
473393	KOG2475
479705	KOG2476
460167	KOG2477
20528	KOG2478
486543	KOG2479
482331	KOG2480
487323	KOG2481
500119	KOG2483
478138	KOG2484
483232	KOG2484
146636	KOG2485
494570	KOG2487
494570	KOG2487
485070	KOG2488
458564	KOG2489
513574	KOG2490
308188	KOG2491
43874	KOG2493
457605	KOG2493
460474	KOG2493
477530	KOG2495
479180	KOG2495
479958	KOG2495
493388	KOG2495
497504	KOG2496
497504	KOG2496
497504	KOG2496
489232	KOG2497
511908	KOG2498
495242	KOG2499
100483	KOG2500
345647	KOG2504
469842	KOG2504
483389	KOG2504
487269	KOG2504
487408	KOG2504
488312	KOG2504
494960	KOG2504
506618	KOG2504
37241	KOG2505
482669	KOG2509
486101	KOG2509
483666	KOG2511
511663	KOG2512
499949	KOG2513
496141	KOG2515
496141	KOG2515
480940	KOG2516
480940	KOG2516
442762	KOG2517
523897	KOG2517
437791	KOG2518
457434	KOG2518
41145	KOG2519
481760	KOG2519
489612	KOG2520
488652	KOG2522
520907	KOG2523
438579	KOG2525
444200	KOG2525
495487	KOG2527
470115	KOG2529
484352	KOG2529
198172	KOG2531
87720	KOG2533
106166	KOG2533
174669	KOG2533
185576	KOG2533
185631	KOG2533
257070	KOG2533
267206	KOG2533
292307	KOG2533
319812	KOG2533
320532	KOG2533
322384	KOG2533
443870	KOG2533
448110	KOG2533
449568	KOG2533
453006	KOG2533
456959	KOG2533
467023	KOG2533
467232	KOG2533
477759	KOG2533
479038	KOG2533
488350	KOG2533
490768	KOG2533
491951	KOG2533
492847	KOG2533
493020	KOG2533
493075	KOG2533
497884	KOG2533
497915	KOG2533
500834	KOG2533
502142	KOG2533
503690	KOG2533
505806	KOG2533
507651	KOG2533
507950	KOG2533
511418	KOG2533
512335	KOG2533
513168	KOG2533
516191	KOG2533
524356	KOG2533
529305	KOG2533
533875	KOG2533
535304	KOG2533
536825	KOG2533
537928	KOG2533
546496	KOG2533
546500	KOG2533
490154	KOG2534
497536	KOG2534
542876	KOG2534
480565	KOG2535
480565	KOG2535
489016	KOG2536
492364	KOG2537
487972	KOG2540
497252	KOG2541
497252	KOG2541
438663	KOG2542
489615	KOG2543
344445	KOG2544
386003	KOG2545
501125	KOG2547
501125	KOG2547
439202	KOG2549
500091	KOG2550
506980	KOG2551
280315	KOG2552
509551	KOG2553
488524	KOG2554
493032	KOG2555
484286	KOG2560
497041	KOG2564
500850	KOG2565
501373	KOG2568
535399	KOG2570
535399	KOG2570
91046	KOG2571
391902	KOG2571
444269	KOG2571
459361	KOG2571
479790	KOG2571
485262	KOG2571
496813	KOG2571
534285	KOG2571
455874	KOG2572
455874	KOG2572
537102	KOG2573
537102	KOG2573
463239	KOG2574
494904	KOG2580
490437	KOG2581
501547	KOG2582
501547	KOG2582
265247	KOG2583
444074	KOG2584
534322	KOG2584
481987	KOG2585
444182	KOG2586
491799	KOG2586
5396	KOG2587
480167	KOG2589
512823	KOG2590
512823	KOG2590
491686	KOG2592
479954	KOG2593
479871	KOG2594
495215	KOG2595
484353	KOG2596
490871	KOG2598
497134	KOG2598
490871	KOG2598
497134	KOG2598
489994	KOG2599
488095	KOG2600
487656	KOG2601
509842	KOG2601
498192	KOG2602
488109	KOG2603
476858	KOG2604
538873	KOG2605
538873	KOG2605
481409	KOG2606
481409	KOG2606
491884	KOG2608
491884	KOG2608
537731	KOG2609
537731	KOG2609
460672	KOG2613
181887	KOG2614
488057	KOG2614
496344	KOG2614
511408	KOG2614
181887	KOG2614
488057	KOG2614
496344	KOG2614
511408	KOG2614
478425	KOG2615
480680	KOG2615
487067	KOG2615
497386	KOG2615
500088	KOG2615
511515	KOG2615
532710	KOG2615
486447	KOG2616
490343	KOG2617
485565	KOG2618
475186	KOG2621
488132	KOG2623
499864	KOG2624
286141	KOG2625
490577	KOG2626
490577	KOG2626
494160	KOG2627
459798	KOG2628
541318	KOG2629
541318	KOG2629
541318	KOG2629
478030	KOG2631
436556	KOG2633
470251	KOG2633
436556	KOG2633
470251	KOG2633
488693	KOG2634
482524	KOG2635
478412	KOG2636
491829	KOG2637
433793	KOG2638
478181	KOG2641
443715	KOG2644
492079	KOG2644
443715	KOG2644
492079	KOG2644
479815	KOG2645
496228	KOG2646
55863	KOG2647
493401	KOG2648
509249	KOG2648
492147	KOG2650
484566	KOG2652
480539	KOG2653
487145	KOG2654
361770	KOG2655
476803	KOG2655
482984	KOG2655
539881	KOG2655
361770	KOG2655
476803	KOG2655
482984	KOG2655
539881	KOG2655
361770	KOG2655
476803	KOG2655
482984	KOG2655
539881	KOG2655
494255	KOG2656
494255	KOG2656
484965	KOG2658
516491	KOG2659
478488	KOG2661
496707	KOG2661
487373	KOG2662
485495	KOG2663
493880	KOG2665
491109	KOG2666
491109	KOG2666
478310	KOG2667
489968	KOG2667
479802	KOG2670
538054	KOG2671
453185	KOG2672
538080	KOG2674
538080	KOG2674
468543	KOG2675
468543	KOG2675
476595	KOG2676
493889	KOG2680
390962	KOG2682
390962	KOG2682
497825	KOG2683
497825	KOG2683
476323	KOG2684
489605	KOG2684
499074	KOG2684
476323	KOG2684
489605	KOG2684
499074	KOG2684
497425	KOG2686
487057	KOG2687
483087	KOG2688
506415	KOG2688
488690	KOG2689
489454	KOG2691
479065	KOG2693
500072	KOG2695
477868	KOG2696
483493	KOG2697
534931	KOG2698
476413	KOG2699
491767	KOG2700
487560	KOG2702
487560	KOG2702
489409	KOG2703
489709	KOG2704
479280	KOG2707
489858	KOG2708
477341	KOG2710
477341	KOG2710
435714	KOG2711
438450	KOG2711
284474	KOG2712
174779	KOG2719
541391	KOG2721
482681	KOG2722
499173	KOG2722
494285	KOG2725
460557	KOG2726
490141	KOG2726
476733	KOG2728
503708	KOG2729
503708	KOG2729
503708	KOG2729
528312	KOG2730
482734	KOG2731
451837	KOG2732
497579	KOG2733
500693	KOG2734
491801	KOG2737
487463	KOG2738
510655	KOG2738
487305	KOG2740
483415	KOG2741
488853	KOG2741
493191	KOG2741
499502	KOG2741
483415	KOG2741
488853	KOG2741
493191	KOG2741
499502	KOG2741
433551	KOG2742
436857	KOG2742
442873	KOG2742
547308	KOG2742
484162	KOG2743
490704	KOG2743
499275	KOG2743
268035	KOG2744
444285	KOG2747
485571	KOG2747
486939	KOG2747
476462	KOG2749
485479	KOG2750
482844	KOG2751
486744	KOG2752
499930	KOG2753
479339	KOG2754
457291	KOG2757
494623	KOG2757
494283	KOG2758
494367	KOG2759
438061	KOG2760
479887	KOG2763
478687	KOG2765
178287	KOG2767
492679	KOG2768
537356	KOG2769
496791	KOG2770
480067	KOG2771
482183	KOG2772
497532	KOG2773
497532	KOG2773
490573	KOG2774
491668	KOG2775
481898	KOG2776
467534	KOG2777
167751	KOG2778
219040	KOG2779
494295	KOG2780
492389	KOG2781
459973	KOG2783
499298	KOG2784
481583	KOG2785
484234	KOG2786
480592	KOG2788
509863	KOG2789
478732	KOG2790
478732	KOG2790
478186	KOG2792
435470	KOG2793
478082	KOG2793
493163	KOG2793
535189	KOG2794
490609	KOG2795
465374	KOG2797
511513	KOG2798
493305	KOG2799
500389	KOG2804
440262	KOG2805
116050	KOG2806
442043	KOG2806
480662	KOG2806
507272	KOG2806
442109	KOG2807
442109	KOG2807
506086	KOG2808
484474	KOG2809
539149	KOG2809
484474	KOG2809
539149	KOG2809
492475	KOG2810
492475	KOG2810
491450	KOG2812
343552	KOG2815
88748	KOG2816
492922	KOG2816
482478	KOG2817
464232	KOG2820
476063	KOG2820
494994	KOG2820
497928	KOG2820
500829	KOG2820
41101	KOG2821
491231	KOG2822
500591	KOG2823
481310	KOG2825
503752	KOG2826
495000	KOG2827
481656	KOG2830
163991	KOG2831
499967	KOG2832
483635	KOG2833
482861	KOG2834
482861	KOG2834
491601	KOG2835
453652	KOG2837
472122	KOG2839
476438	KOG2840
441099	KOG2841
258071	KOG2844
486761	KOG2845
524678	KOG2846
486922	KOG2847
500307	KOG2848
491596	KOG2851
487221	KOG2852
482414	KOG2854
528252	KOG2855
484632	KOG2858
489362	KOG2861
494585	KOG2861
495312	KOG2861
488734	KOG2862
503719	KOG2863
437149	KOG2864
489337	KOG2865
508615	KOG2865
454392	KOG2866
150873	KOG2867
444271	KOG2867
150873	KOG2867
444271	KOG2867
498514	KOG2868
498514	KOG2868
438683	KOG2869
478227	KOG2870
485922	KOG2872
461263	KOG2874
461263	KOG2874
452272	KOG2875
482321	KOG2877
483171	KOG2878
545462	KOG2878
546284	KOG2879
459113	KOG2881
437124	KOG2882
536649	KOG2883
500572	KOG2884
493108	KOG2885
495409	KOG2886
496240	KOG2887
496754	KOG2887
437041	KOG2889
483395	KOG2890
482986	KOG2892
491669	KOG2893
491706	KOG2894
487819	KOG2895
486416	KOG2896
450812	KOG2897
494939	KOG2900
42475	KOG2901
454668	KOG2902
481176	KOG2903
449100	KOG2904
497768	KOG2905
477500	KOG2906
494306	KOG2907
487772	KOG2908
478486	KOG2909
485112	KOG2910
499327	KOG2911
525720	KOG2912
483042	KOG2913
487097	KOG2913
487586	KOG2913
512110	KOG2913
353636	KOG2914
482932	KOG2914
484491	KOG2914
489526	KOG2914
548660	KOG2915
488638	KOG2916
507830	KOG2917
488100	KOG2918
482078	KOG2919
18176	KOG2920
434494	KOG2920
501389	KOG2920
495503	KOG2921
498663	KOG2922
528104	KOG2922
533190	KOG2922
453174	KOG2923
499010	KOG2924
486040	KOG2927
480514	KOG2928
500185	KOG2929
486923	KOG2930
497262	KOG2935
489228	KOG2936
480777	KOG2937
476232	KOG2938
507855	KOG2940
476263	KOG2941
512587	KOG2944
476866	KOG2946
485178	KOG2948
442696	KOG2949
492036	KOG2950
494384	KOG2951
526794	KOG2951
213912	KOG2952
213912	KOG2952
213912	KOG2952
94261	KOG2957
472455	KOG2958
466192	KOG2959
480205	KOG2961
459801	KOG2963
488433	KOG2964
515251	KOG2965
490582	KOG2966
470297	KOG2967
485012	KOG2968
479812	KOG2970
491498	KOG2971
477066	KOG2972
494132	KOG2973
482356	KOG2975
498175	KOG2976
487542	KOG2978
483759	KOG2979
390088	KOG2980
488119	KOG2980
508154	KOG2981
471745	KOG2983
498549	KOG2986
330375	KOG2987
489236	KOG2988
422069	KOG2989
423089	KOG2989
427242	KOG2989
479927	KOG2989
491594	KOG2990
542018	KOG2992
486343	KOG2993
328777	KOG2994
488899	KOG2997
495713	KOG2999
488016	KOG3000
488016	KOG3000
506104	KOG3001
506104	KOG3001
480832	KOG3003
498200	KOG3004
490085	KOG3005
441394	KOG3006
101392	KOG3007
212539	KOG3008
444310	KOG3009
298123	KOG3010
494146	KOG3010
500659	KOG3010
512872	KOG3012
490467	KOG3013
477840	KOG3014
440663	KOG3015
469905	KOG3016
511062	KOG3017
541534	KOG3017
546639	KOG3017
439198	KOG3020
505539	KOG3020
511373	KOG3021
459486	KOG3022
490434	KOG3022
492297	KOG3022
330984	KOG3024
511729	KOG3026
488713	KOG3028
426027	KOG3030
440257	KOG3030
493393	KOG3030
496105	KOG3031
300217	KOG3032
473297	KOG3033
492646	KOG3033
487250	KOG3034
47301	KOG3035
519406	KOG3035
547531	KOG3036
511246	KOG3037
484620	KOG3038
483655	KOG3039
507534	KOG3040
507761	KOG3041
481556	KOG3042
479202	KOG3043
501450	KOG3043
544325	KOG3043
539030	KOG3045
481282	KOG3048
491915	KOG3049
495020	KOG3050
495020	KOG3050
487413	KOG3051
495831	KOG3052
486538	KOG3055
482329	KOG3056
496006	KOG3057
501068	KOG3059
493778	KOG3060
485457	KOG3061
481090	KOG3062
481644	KOG3063
496176	KOG3064
483960	KOG3065
495808	KOG3066
501913	KOG3067
198242	KOG3068
481029	KOG3069
498510	KOG3069
498817	KOG3069
498852	KOG3069
479808	KOG3071
498906	KOG3073
175496	KOG3075
455159	KOG3076
175949	KOG3077
481485	KOG3078
481830	KOG3078
495817	KOG3079
484239	KOG3080
509141	KOG3081
476477	KOG3082
288066	KOG3083
477437	KOG3084
511847	KOG3085
492368	KOG3086
508319	KOG3087
477669	KOG3088
537569	KOG3089
288187	KOG3090
72240	KOG3091
72240	KOG3091
492154	KOG3092
502034	KOG3092
492154	KOG3092
502034	KOG3092
492154	KOG3092
502034	KOG3092
499722	KOG3093
493867	KOG3094
495280	KOG3096
85931	KOG3098
194420	KOG3098
221175	KOG3098
497931	KOG3098
542965	KOG3098
546027	KOG3098
509293	KOG3100
483895	KOG3101
34016	KOG3102
507381	KOG3103
175271	KOG3104
488994	KOG3106
485498	KOG3108
479689	KOG3110
494428	KOG3111
480497	KOG3112
463577	KOG3113
494179	KOG3114
486204	KOG3115
478318	KOG3116
539074	KOG3118
541999	KOG3120
489760	KOG3121
492736	KOG3122
541602	KOG3123
531989	KOG3124
479734	KOG3126
232081	KOG3127
277182	KOG3129
484226	KOG3133
491911	KOG3134
437761	KOG3135
497539	KOG3138
500532	KOG3139
484901	KOG3140
485054	KOG3140
495479	KOG3140
496259	KOG3140
497240	KOG3140
522320	KOG3140
491442	KOG3141
497554	KOG3142
511658	KOG3142
501268	KOG3143
494241	KOG3144
494241	KOG3144
489152	KOG3145
479026	KOG3146
500727	KOG3146
476721	KOG3147
523451	KOG3147
483905	KOG3148
508879	KOG3148
542140	KOG3149
510073	KOG3151
228146	KOG3152
500152	KOG3153
449058	KOG3154
76462	KOG3155
496173	KOG3156
442546	KOG3157
480529	KOG3158
509836	KOG3159
484476	KOG3163
547286	KOG3164
476714	KOG3165
501082	KOG3166
492164	KOG3167
489725	KOG3169
488326	KOG3170
493826	KOG3171
252062	KOG3172
472249	KOG3174
14698	KOG3176
439269	KOG3177
201400	KOG3178
429954	KOG3179
461501	KOG3179
478019	KOG3179
481126	KOG3180
438325	KOG3181
121217	KOG3182
472280	KOG3183
542535	KOG3183
511637	KOG3184
498380	KOG3185
506965	KOG3186
539094	KOG3186
505578	KOG3187
495572	KOG3188
479379	KOG3189
540774	KOG3190
443220	KOG3191
512367	KOG3192
510196	KOG3194
510196	KOG3194
484484	KOG3195
478698	KOG3196
482483	KOG3197
498992	KOG3198
495886	KOG3199
508604	KOG3200
481689	KOG3202
497419	KOG3202
510088	KOG3203
484425	KOG3204
477353	KOG3205
487663	KOG3206
485426	KOG3207
505415	KOG3208
480473	KOG3210
517787	KOG3211
243615	KOG3214
478927	KOG3216
487336	KOG3217
493481	KOG3218
479979	KOG3219
529079	KOG3220
62801	KOG3221
481379	KOG3221
510638	KOG3222
341722	KOG3223
498972	KOG3224
471269	KOG3225
205934	KOG3228
500421	KOG3229
501339	KOG3230
500541	KOG3232
351930	KOG3233
507295	KOG3234
494251	KOG3235
488988	KOG3237
480204	KOG3238
507790	KOG3239
479369	KOG3240
489804	KOG3242
359048	KOG3243
481356	KOG3244
496830	KOG3250
496830	KOG3250
510631	KOG3251
191681	KOG3252
546685	KOG3254
490650	KOG3255
528199	KOG3256
497035	KOG3257
483127	KOG3259
431286	KOG3262
454054	KOG3263
289093	KOG3265
289093	KOG3265
437843	KOG3267
487980	KOG3269
482614	KOG3271
487294	KOG3272
493994	KOG3273
255487	KOG3274
537812	KOG3275
477404	KOG3277
484989	KOG3280
495748	KOG3281
497546	KOG3282
497654	KOG3283
493729	KOG3284
478285	KOG3285
478285	KOG3285
485387	KOG3288
485387	KOG3288
507301	KOG3289
381990	KOG3290
478146	KOG3291
482175	KOG3291
508305	KOG3292
479722	KOG3293
484825	KOG3295
452192	KOG3296
512929	KOG3297
482427	KOG3298
481680	KOG3299
487220	KOG3299
492055	KOG3300
492055	KOG3300
439100	KOG3301
113649	KOG3302
477622	KOG3303
488689	KOG3305
501687	KOG3306
536240	KOG3308
345276	KOG3309
502038	KOG3309
479831	KOG3310
489051	KOG3311
499281	KOG3311
167452	KOG3313
476857	KOG3314
486742	KOG3315
476730	KOG3316
489510	KOG3318
485285	KOG3319
479158	KOG3320
386654	KOG3321
488846	KOG3322
487640	KOG3323
508728	KOG3324
438355	KOG3325
518796	KOG3326
463932	KOG3327
501844	KOG3328
511669	KOG3328
497668	KOG3329
533937	KOG3330
512371	KOG3331
194641	KOG3332
520999	KOG3334
515824	KOG3335
479151	KOG3336
477708	KOG3337
497064	KOG3339
495495	KOG3341
443019	KOG3342
488160	KOG3343
466878	KOG3344
487267	KOG3345
481488	KOG3346
497663	KOG3346
458477	KOG3347
476916	KOG3348
487464	KOG3348
510207	KOG3349
510063	KOG3351
438702	KOG3352
485196	KOG3353
479781	KOG3354
451060	KOG3355
454274	KOG3355
481630	KOG3359
483424	KOG3359
498914	KOG3359
486705	KOG3360
510213	KOG3361
502072	KOG3362
491386	KOG3363
473471	KOG3364
484403	KOG3365
487778	KOG3366
507519	KOG3368
482064	KOG3369
435147	KOG3370
485370	KOG3372
205705	KOG3373
482113	KOG3375
493334	KOG3378
501724	KOG3379
501724	KOG3379
489636	KOG3380
496013	KOG3381
476716	KOG3382
494106	KOG3383
478343	KOG3385
481137	KOG3386
500383	KOG3386
512127	KOG3386
526167	KOG3386
448844	KOG3387
448844	KOG3387
330801	KOG3388
493838	KOG3389
498545	KOG3391
508529	KOG3392
472006	KOG3393
498867	KOG3394
495176	KOG3396
480381	KOG3398
439271	KOG3399
494935	KOG3399
377313	KOG3400
488006	KOG3401
469188	KOG3403
96254	KOG3404
492052	KOG3405
457841	KOG3406
327572	KOG3407
479717	KOG3408
483379	KOG3409
496003	KOG3410
479046	KOG3411
488186	KOG3412
491325	KOG3413
387672	KOG3414
387672	KOG3414
2836	KOG3417
178663	KOG3417
510515	KOG3417
493620	KOG3418
480526	KOG3419
498880	KOG3421
443628	KOG3422
496093	KOG3423
484637	KOG3424
492069	KOG3425
477947	KOG3426
485887	KOG3428
488233	KOG3429
495997	KOG3430
501369	KOG3431
495281	KOG3432
537749	KOG3433
537749	KOG3433
522936	KOG3434
498589	KOG3435
493500	KOG3436
495664	KOG3437
495664	KOG3437
486449	KOG3438
497101	KOG3439
360781	KOG3440
509835	KOG3444
496772	KOG3445
444030	KOG3446
477832	KOG3448
496225	KOG3449
329591	KOG3451
507391	KOG3452
493830	KOG3453
488523	KOG3454
507957	KOG3455
483968	KOG3456
485581	KOG3457
489965	KOG3458
510090	KOG3459
493457	KOG3460
498297	KOG3463
499284	KOG3464
496283	KOG3465
492493	KOG3466
439621	KOG3467
468395	KOG3467
503948	KOG3467
460381	KOG3468
507774	KOG3469
509005	KOG3470
484553	KOG3471
484553	KOG3471
509400	KOG3472
489186	KOG3473
479023	KOG3475
496648	KOG3476
442576	KOG3477
501285	KOG3478
498210	KOG3479
509235	KOG3482
496221	KOG3484
541816	KOG3484
482982	KOG3485
436647	KOG3486
513065	KOG3487
498259	KOG3488
495975	KOG3489
496691	KOG3490
488175	KOG3492
540176	KOG3493
478234	KOG3494
513536	KOG3496
486313	KOG3497
510749	KOG3498
501080	KOG3499
488982	KOG3500
491016	KOG3501
545033	KOG3502
483579	KOG3503
513964	KOG3503
492024	KOG3504
77405	KOG3505
480064	KOG3506
482473	KOG3507
476813	KOG3511
345441	KOG3519
383602	KOG3519
441651	KOG3519
513214	KOG3519
167809	KOG3522
495022	KOG3523
534128	KOG3525
546123	KOG3525
194686	KOG3561
529511	KOG3561
488514	KOG3566
478317	KOG3572
434715	KOG3574
288162	KOG3589
455940	KOG3595
500006	KOG3596
542246	KOG3600
501909	KOG3603
526521	KOG3607
29575	KOG3613
487519	KOG3624
499294	KOG3625
544788	KOG3630
544788	KOG3630
176562	KOG3655
509809	KOG3655
226870	KOG3657
506184	KOG3660
512016	KOG3662
443571	KOG3670
476250	KOG3671
476250	KOG3671
490137	KOG3677
490137	KOG3677
464086	KOG3680
477076	KOG3683
43934	KOG3687
43934	KOG3687
227879	KOG3689
548637	KOG3691
493940	KOG3694
436431	KOG3695
104406	KOG3699
499381	KOG3699
500945	KOG3699
104406	KOG3699
499381	KOG3699
500945	KOG3699
489703	KOG3702
306013	KOG3712
439406	KOG3717
499909	KOG3717
503626	KOG3717
450402	KOG3719
476764	KOG3721
495082	KOG3724
536759	KOG3731
498696	KOG3739
499027	KOG3741
68651	KOG3742
490176	KOG3743
504607	KOG3743
435872	KOG3745
497407	KOG3745
497758	KOG3750
36642	KOG3752
36704	KOG3752
208969	KOG3754
537733	KOG3758
496630	KOG3763
491585	KOG3764
465327	KOG3765
499031	KOG3767
508083	KOG3769
483144	KOG3770
463882	KOG3771
487833	KOG3771
440513	KOG3772
503968	KOG3772
510132	KOG3772
442108	KOG3780
540894	KOG3780
486868	KOG3783
492105	KOG3786
510899	KOG3787
506450	KOG3788
488495	KOG3789
438954	KOG3790
203821	KOG3791
203821	KOG3791
451488	KOG3797
481938	KOG3798
490920	KOG3798
547542	KOG3798
496089	KOG3800
487414	KOG3808
455560	KOG3818
504211	KOG3822
506344	KOG3823
441107	KOG3830
302732	KOG3834
39399	KOG3836
496980	KOG3839
98680	KOG3844
482956	KOG3846
477598	KOG3847
479232	KOG3847
481428	KOG3851
477736	KOG3854
497309	KOG3855
497309	KOG3855
485198	KOG3856
489173	KOG3857
496066	KOG3860
29411	KOG3866
538829	KOG3869
492173	KOG3870
508633	KOG3870
485175	KOG3871
27589	KOG3872
499181	KOG3872
477978	KOG3873
435820	KOG3875
495733	KOG3880
487303	KOG3881
327066	KOG3886
478855	KOG3887
443648	KOG3888
495077	KOG3889
194376	KOG3892
240863	KOG3893
370058	KOG3894
501747	KOG3896
500620	KOG3902
500041	KOG3905
12239	KOG3907
453963	KOG3911
485199	KOG3912
548774	KOG3914
473474	KOG3923
501974	KOG3923
480828	KOG3924
480828	KOG3924
500588	KOG3928
494039	KOG3933
510686	KOG3937
543650	KOG3943
481930	KOG3945
478221	KOG3946
470438	KOG3949
470438	KOG3949
481612	KOG3954
534887	KOG3957
478781	KOG3958
491372	KOG3962
484615	KOG3964
266513	KOG3966
266513	KOG3966
508647	KOG3968
508647	KOG3968
484540	KOG3969
472666	KOG3974
489275	KOG3975
537705	KOG3976
48398	KOG3979
477349	KOG3980
517865	KOG3983
489449	KOG3985
49129	KOG3986
312042	KOG3986
49129	KOG3986
312042	KOG3986
228940	KOG3989
497282	KOG3991
463275	KOG3995
490449	KOG3996
495778	KOG3996
490449	KOG3996
495778	KOG3996
481248	KOG3997
534270	KOG3997
498450	KOG3998
500734	KOG3999
500734	KOG3999
516865	KOG4002
493435	KOG4003
477510	KOG4008
493385	KOG4011
507615	KOG4012
501837	KOG4017
501839	KOG4018
511572	KOG4019
511572	KOG4019
440308	KOG4020
487534	KOG4023
510330	KOG4031
479338	KOG4032
56404	KOG4034
482573	KOG4035
482573	KOG4035
495208	KOG4036
492551	KOG4039
486665	KOG4042
486665	KOG4042
492447	KOG4044
538176	KOG4046
492090	KOG4055
477826	KOG4056
164538	KOG4061
320651	KOG4062
476502	KOG4062
537535	KOG4066
519567	KOG4067
499109	KOG4068
315262	KOG4069
61421	KOG4071
501904	KOG4072
482190	KOG4075
478509	KOG4076
478509	KOG4076
487144	KOG4077
484927	KOG4086
484927	KOG4086
457171	KOG4089
488135	KOG4090
542475	KOG4093
510997	KOG4096
229112	KOG4097
229112	KOG4097
513229	KOG4098
488052	KOG4099
487394	KOG4100
438666	KOG4102
510235	KOG4108
442698	KOG4111
500732	KOG4114
495824	KOG4115
495824	KOG4115
494000	KOG4116
480208	KOG4117
480208	KOG4117
512175	KOG4120
50114	KOG4121
50114	KOG4121
481400	KOG4122
266286	KOG4124
486975	KOG4124
266286	KOG4124
486975	KOG4124
473821	KOG4126
479899	KOG4127
523409	KOG4128
546770	KOG4129
481471	KOG4130
507489	KOG4131
155751	KOG4132
434533	KOG4133
480527	KOG4134
500623	KOG4135
458004	KOG4136
458004	KOG4136
546199	KOG4137
437015	KOG4139
437015	KOG4139
547900	KOG4140
229086	KOG4141
483459	KOG4142
493156	KOG4143
483468	KOG4145
488687	KOG4146
506652	KOG4147
477402	KOG4148
476497	KOG4149
52722	KOG4151
52722	KOG4151
52722	KOG4151
321758	KOG4153
465699	KOG4153
486265	KOG4153
481059	KOG4155
492495	KOG4155
500193	KOG4155
18376	KOG4157
289330	KOG4157
322005	KOG4157
438635	KOG4157
456285	KOG4157
468701	KOG4157
477205	KOG4157
494782	KOG4157
526071	KOG4157
538113	KOG4157
18376	KOG4157
289330	KOG4157
322005	KOG4157
438635	KOG4157
456285	KOG4157
468701	KOG4157
477205	KOG4157
494782	KOG4157
526071	KOG4157
538113	KOG4157
438148	KOG4159
475582	KOG4159
488958	KOG4161
488958	KOG4161
460495	KOG4162
488188	KOG4163
453708	KOG4165
546211	KOG4166
546211	KOG4166
467484	KOG4170
481422	KOG4173
435732	KOG4174
512804	KOG4176
192935	KOG4177
382679	KOG4178
485706	KOG4178
492822	KOG4178
513379	KOG4178
482333	KOG4182
504802	KOG4183
489359	KOG4186
